customer_id,name,age,state,signup_date,email,phone_number,subscribe,customer_tenture_days,gender_Male,transaction_count,total_spent,avg_transaction_value,total_quantity,avg_discount,unique_products,last_transaction_date
CUST0545,Cahyanto,33,unknown,2024-03-14,damanikhari@example.com,8229338944,1,558,True,12,141911000,11825916.67,338,20.33,12,2025-03-25
CUST0546,Jinawi,53,Nusa Tenggara Barat,2025-07-30,baktiantomaryadi@example.net,802528649861,1,55,True,13,101653000,7819461.54,325,27.0,13,2025-09-22
CUST0547,Jaka,65,Banten,2024-05-13,khandayani@example.net,81692526382,1,498,True,5,56189000,11237800.0,174,12.2,5,2025-07-07
CUST0548,Respati,52,Sumatera Utara,2024-04-01,respati_80@example.com,86801676795,1,540,True,12,86469000,7205750.0,303,21.25,12,2025-03-16
CUST0549,Opan,53,Nusa Tenggara Timur,2024-04-03,jefrisimbolon@example.com,822387264763,1,538,True,1,7361000,7361000.0,17,36.0,1,2024-09-29
CUST0550,Lanjar,45,DI Yogyakarta,2023-12-12,lanjar34@example.com,89453698962,0,651,True,12,43735000,3644583.33,188,27.25,12,2025-09-16
CUST0551,Sabrina,46,Sulawesi Utara,2024-09-13,sabrina_19@example.com,821436524,1,375,False,14,106251000,7589357.14,400,29.29,14,2025-08-04
CUST0552,Rachel,18,Sulawesi Utara,2023-10-29,huwais@example.com,828346782,0,695,False,12,48829000,4069083.33,178,28.33,12,2025-03-08
CUST0553,Ilsa,37,Nusa Tenggara Barat,2024-05-04,muni83@example.com,806927372902,1,507,False,15,145513000,9700866.67,413,22.6,15,2025-05-31
CUST0554,Jabal,57,Kalimantan Utara,2024-11-09,lutami@example.org,8876760687,1,318,True,10,51441000,5144100.0,221,20.1,10,2025-07-21
CUST0555,Dina,46,Sulawesi Utara,2024-09-02,xsaptono@example.com,8766791515,0,386,False,6,8387100,1397850.0,56,21.0,6,2025-05-07
CUST0556,Uchita,32,Kepulauan Riau,2024-11-11,uchita_41@example.com,880585988,0,316,False,15,48791000,3252733.33,249,21.0,15,2025-09-17
CUST0557,Vivi,60,DKI Jakarta,2024-11-20,vivi_70@example.com,87508446274,1,307,False,6,42015000,7002500.0,156,19.83,6,2025-03-28
CUST0558,Umi,36,Papua,2025-09-21,umi_87@example.com,86349948799,0,2,False,9,23474000,2608222.22,130,34.56,9,2025-09-24
CUST0559,Chandra,32,Riau,2025-06-15,445chandra@example.com,841150898,1,100,True,13,111984000,8614153.85,304,25.31,13,2025-09-17
CUST0560,Ika,18,Banten,2025-04-21,gilangriyanti@example.net,87945676325,1,155,False,5,47978000,9595600.0,121,18.8,5,2025-09-06
CUST0561,Irwan,28,Sumatera Utara,2024-07-09,nurdiyantipuspa@example.com,82427280509,0,441,True,12,33000000,2750000.0,147,17.0,12,2025-07-31
CUST0562,Ellis,61,Jawa Tengah,2025-04-06,ellis827@example.com,8403810339,1,170,False,9,62698000,6966444.44,245,21.56,9,2025-09-16
CUST0563,Nyoman,65,Maluku,2024-06-16,479nyoman@example.com,8938539413,1,464,True,9,47908000,5323111.11,221,23.89,9,2025-03-09
CUST0564,Yulia,44,Aceh,2023-10-13,qfujiati@example.net,879965708691,0,711,False,6,21612000,3602000.0,59,24.67,6,2025-04-26
CUST0565,Dalima,47,DKI Jakarta,2025-04-20,lwaskita@example.com,804599441,1,156,False,2,13920000,6960000.0,40,5.0,2,2025-06-10
CUST0566,Kurnia,39,Bengkulu,2024-10-20,kurnia_82@example.com,822629330832,1,338,True,3,15873000,5291000.0,79,16.67,3,2025-01-03
CUST0567,Cagak,42,Nusa Tenggara Barat,2023-09-28,gantar77@example.com,881592087,1,726,True,9,72995000,8110555.56,259,31.33,9,2025-07-28
CUST0568,Lidya,64,Kepulauan Riau,2024-04-03,starihoran@example.com,83914376087,1,538,False,13,74205000,5708076.92,296,26.69,13,2025-02-27
CUST0569,Padmi,42,Kalimantan Barat,2025-05-04,padmi889@example.com,8574252962,1,142,False,8,70411000,8801375.0,213,25.5,8,2025-09-24
CUST0570,Jaeman,54,Kepulauan Bangka Belitung,2025-01-18,langgengwasita@example.net,8214898882,1,248,True,2,14717000,7358500.0,43,0.0,2,2025-01-21
CUST0571,Rahmi,18,Papua Barat,2024-07-17,laksmiwaticahyanto@example.com,823484885,1,433,False,14,135011000,9643642.86,343,28.93,14,2025-04-27
CUST0572,Ibun,44,Sulawesi Utara,2024-11-22,puput41@example.com,847310206,0,305,True,3,2986000,995333.33,59,26.67,3,2025-07-08
CUST0573,Putri,21,Kepulauan Bangka Belitung,2024-05-06,hkuswandari@example.org,843082793,0,505,False,12,40441000,3370083.33,183,18.5,12,2025-03-14
CUST0574,Estiawan,65,Kalimantan Tengah,2024-05-16,estiawan_78@example.com,856479103,1,495,True,2,7408000,3704000.0,27,5.5,2,2025-08-11
CUST0575,Silvia,46,Kepulauan Bangka Belitung,2024-11-06,fputra@example.net,85058599965,1,321,False,8,43491000,5436375.0,220,25.5,8,2025-08-08
CUST0576,Paulin,45,Kalimantan Timur,2023-11-11,mulyaniendra@example.net,8258644049,1,682,False,9,104750000,11638888.89,273,30.33,9,2025-03-25
CUST0577,Mursinin,37,Kalimantan Tengah,2024-05-22,waniwastuti@example.org,81117014417,1,489,True,2,13755000,6877500.0,51,14.5,2,2025-02-05
CUST0578,Oni,35,Sulawesi Selatan,2025-06-18,oni_60@example.com,863946874510,0,97,False,11,51115000,4646818.18,180,18.0,11,2025-09-14
CUST0579,Prayogo,54,Kalimantan Utara,2024-09-18,rahman53@example.com,860657726952,1,370,True,14,96093000,6863785.71,320,26.43,14,2025-09-09
CUST0580,Lala,42,DKI Jakarta,2024-04-05,jmayasari@example.org,809443000765,0,536,False,4,10124000,2531000.0,54,25.5,4,2025-01-08
CUST0581,Agnes,42,Jawa Barat,2024-03-30,309agnes@example.com,8727289764,1,542,False,5,31573000,6314600.0,128,19.6,5,2025-08-29
CUST0582,Tina,59,Maluku Utara,2024-06-01,oliviamaheswara@example.net,8196787938,1,479,False,10,123897000,12389700.0,278,20.9,10,2025-08-22
CUST0583,Gilda,53,Aceh,2023-12-05,jumarisafitri@example.org,890959121549,1,658,False,12,75183000,6265250.0,273,22.08,12,2025-03-22
CUST0584,Tedi,34,Papua,2025-02-01,waluyoulya@example.org,885511722670,1,234,True,6,46565000,7760833.33,134,31.67,6,2025-07-21
CUST0585,Lutfan,58,Maluku,2024-12-05,ulipertiwi@example.com,86379130538,0,292,True,11,44890000,4080909.09,171,22.09,11,2025-06-08
CUST0586,Ihsan,35,Papua,2024-06-10,wirda13@example.net,825591487828,0,470,True,8,15810000,1976250.0,70,28.75,8,2025-07-25
CUST0587,Ani,48,Kepulauan Riau,2025-04-21,ksiregar@example.org,82452288245,1,155,False,7,50142000,7163142.86,168,18.57,7,2025-09-09
CUST0588,Elisa,62,Jawa Timur,2023-10-12,sidiqmaryadi@example.org,856045232203,0,712,False,7,26621000,3803000.0,72,23.0,7,2025-03-28
CUST0589,Prayoga,44,Lampung,2025-06-15,winarsihgadang@example.org,89712784295,1,100,True,6,51571000,8595166.67,155,29.67,6,2025-08-29
CUST0590,Kasiran,47,Kalimantan Timur,2024-12-04,hardi57@example.com,8519926904,1,293,True,13,102980000,7921538.46,319,24.85,13,2025-08-28
CUST0591,Mitra,62,Sulawesi Selatan,2024-11-21,mitra_96@example.com,80074153153,1,306,True,2,12335000,6167500.0,69,6.5,2,2025-06-09
CUST0592,Arta,35,Maluku Utara,2024-11-03,202arta@example.com,858833371,1,324,True,2,20808000,10404000.0,60,10.5,2,2025-04-10
CUST0593,Faizah,53,Jawa Tengah,2025-01-22,570faizah@example.com,834638969,1,244,False,6,47658000,7943000.0,149,25.0,6,2025-08-01
CUST0594,Gina,42,Gorontalo,2023-12-25,shanialailasari@example.net,818590978872,0,638,False,2,3424000,1712000.0,14,28.0,2,2025-03-24
CUST0595,Siti,45,Sulawesi Selatan,2024-10-16,hadi28@example.net,811047236,1,342,False,9,90769000,10085444.44,246,21.67,9,2025-09-17
CUST0596,Lega,59,Sulawesi Utara,2025-03-21,877lega@example.com,863039556,1,186,True,9,84325000,9369444.44,244,24.67,9,2025-08-24
CUST0597,Paulin,56,Nusa Tenggara Barat,2025-04-17,lprasetyo@example.net,8705514829,1,159,False,4,46988000,11747000.0,124,27.75,4,2025-09-16
CUST0598,Jindra,39,Aceh,2025-06-04,jindra13@example.com,877080305,1,111,True,7,67443000,9634714.29,178,31.43,7,2025-09-08
CUST0599,Jaeman,60,Kalimantan Tengah,2024-10-30,jaeman_80@example.com,819937348329,1,328,True,9,110082000,12231333.33,249,20.11,9,2025-07-21
CUST0600,Lukman,22,Sumatera Barat,2024-06-27,lukman_28@example.com,8244948694,0,453,True,1,6840000,6840000.0,19,46.0,1,2025-03-28
CUST0601,Asirwanda,21,unknown,2024-03-04,asirwanda_21@example.com,8431403682,1,568,True,8,72824000,9103000.0,221,23.62,8,2025-01-27
CUST0602,Kani,22,Bali,2025-08-06,kani_93@example.com,843755267,0,48,False,15,58923800,3928253.33,212,27.27,15,2025-09-24
CUST0603,Ganjaran,26,DI Yogyakarta,2025-07-09,gharyanti@example.com,892960549777,1,76,True,2,10765000,5382500.0,47,22.5,2,2025-09-04
CUST0604,Laswi,50,Jawa Tengah,2024-10-23,faizahirawan@example.org,84033451513,1,335,True,13,84090000,6468461.54,370,25.54,13,2025-09-13
CUST0605,Titin,61,Maluku Utara,2024-08-16,ppurwanti@example.net,871369497965,1,403,False,11,132712000,12064727.27,289,30.45,11,2025-03-22
CUST0606,Zulfa,63,Lampung,2024-09-18,zulfa_40@example.com,8997409873,1,370,False,10,87005000,8700500.0,246,17.6,10,2025-08-12
CUST0607,Bala,65,Sulawesi Tenggara,2024-06-05,prabuwasita@example.net,862223646800,0,475,True,11,48038000,4367090.91,163,24.09,11,2025-03-16
CUST0608,Nova,33,Kalimantan Selatan,2025-06-13,hasanahdarijan@example.net,879131319,1,102,False,3,27317000,9105666.67,79,21.0,3,2025-08-22
CUST0860,Winda,38,unknown,2025-08-09,549winda@example.com,873339264,1,45,False,27,250201000,9266703.7,753,24.04,27,2025-09-22
CUST0609,Karsana,41,Aceh,2024-06-01,672karsana@example.com,84372668323,0,479,True,7,23863000,3409000.0,100,30.29,7,2025-02-20
CUST0610,Salsabila,29,Sulawesi Tenggara,2024-03-17,salsabila_71@example.com,822887770616,1,555,False,12,104224000,8685333.33,335,23.5,12,2025-03-29
CUST0611,Gilda,42,Maluku Utara,2025-05-02,620gilda@example.com,813990681066,1,144,False,5,33799000,6759800.0,112,22.8,5,2025-09-19
CUST0612,Jane,56,Jawa Barat,2025-01-04,bakiono12@example.com,814511115358,1,262,False,7,59933000,8561857.14,184,23.57,7,2025-02-28
CUST0613,Tira,41,DI Yogyakarta,2023-10-25,paris03@example.com,8821442514,1,699,False,1,16796000,16796000.0,38,14.0,1,2023-12-16
CUST0614,Ibun,38,Bengkulu,2024-04-04,hari52@example.com,805834605547,1,537,True,10,82491000,8249100.0,274,26.4,10,2025-07-16
CUST0615,Aurora,42,Bali,2024-02-20,439aurora@example.com,808862476,1,581,False,5,34084000,6816800.0,148,27.4,5,2025-05-05
CUST0616,Yessi,27,Aceh,2024-07-27,921yessi@example.com,8121074803,1,423,False,9,135025000,15002777.78,227,24.33,9,2025-05-13
CUST0617,Vanya,18,Sulawesi Tengah,2025-01-24,yusamah@example.org,83616720096,1,242,False,3,11691000,3897000.0,53,16.0,3,2025-04-12
CUST0618,Irsad,42,Kalimantan Timur,2025-03-07,karimah84@example.com,8612884980,1,200,True,12,83542000,6961833.33,313,21.5,12,2025-07-01
CUST0619,Tirta,60,Sulawesi Tenggara,2024-09-20,legawawacana@example.net,884902099,1,368,True,14,95581000,6827214.29,343,23.79,14,2025-03-17
CUST0620,Mustika,61,Lampung,2024-10-08,nainggolanwakiman@example.com,88513080865,0,350,True,3,13053000,4351000.0,56,20.67,3,2025-03-05
CUST0621,Najam,50,Jawa Tengah,2024-02-20,najam_35@example.com,897219775372,1,581,True,14,188095000,13435357.14,357,20.64,14,2025-06-04
CUST0622,Limar,46,Kalimantan Utara,2024-10-14,permadidewi@example.net,886603515,0,344,True,2,6300000,3150000.0,21,16.0,2,2025-05-04
CUST0623,Yuliana,50,Banten,2024-07-20,dewimegantara@example.net,8627817507,1,430,False,10,104993000,10499300.0,316,25.6,10,2025-02-10
CUST0624,Saiful,58,Kepulauan Bangka Belitung,2024-04-10,xpradana@example.org,81432596102,1,531,True,14,173060000,12361428.57,392,21.29,14,2025-03-07
CUST0625,Rahayu,27,DI Yogyakarta,2024-12-11,941rahayu@example.com,8660743548,0,286,False,4,5782000,1445500.0,38,19.5,4,2025-03-09
CUST0626,Ida,21,Kalimantan Selatan,2024-08-21,usadamila@example.org,89782150978,1,398,False,15,124036000,8269066.67,434,18.13,15,2025-05-15
CUST0627,Jelita,22,Riau,2023-11-30,jelita_54@example.com,8407248064,1,663,False,18,96880000,5382222.22,408,17.61,18,2025-09-03
CUST0628,Hani,48,Gorontalo,2023-12-08,842hani@example.com,852846720,1,655,False,15,98842000,6589466.67,370,29.93,15,2025-09-08
CUST0629,Baktiadi,37,Aceh,2024-04-14,820baktiadi@example.com,886652148046,1,527,True,9,73630000,8181111.11,235,22.22,9,2025-06-19
CUST0630,Ophelia,47,Maluku Utara,2024-08-24,himawan20@example.org,81451106781,1,395,False,12,140288000,11690666.67,348,19.67,12,2025-09-23
CUST0631,Gamanto,52,Kalimantan Utara,2023-12-30,464gamanto@example.com,871028575,1,633,True,3,24245000,8081666.67,91,33.0,3,2025-03-04
CUST0632,Vanesa,28,Papua,2023-10-03,vanesa474@example.com,8433804243,0,721,False,3,12849000,4283000.0,59,17.0,3,2025-06-20
CUST0633,Samsul,57,Aceh,2024-06-10,candrayolanda@example.com,80578570905,1,470,True,8,57668000,7208500.0,231,20.88,8,2025-03-07
CUST0634,Cemeti,34,unknown,2024-04-04,cemplunkwidodo@example.com,852504513,1,537,True,13,81148000,6242153.85,302,24.38,13,2025-05-24
CUST0635,Wahyu,20,Sumatera Utara,2025-03-15,budisitumorang@example.net,845369362416,0,192,True,10,36237000,3623700.0,146,22.9,10,2025-09-06
CUST0636,Mustika,42,Sulawesi Tenggara,2024-03-28,bala07@example.com,8806412674,1,544,True,4,47748000,11937000.0,116,19.0,4,2025-01-29
CUST0637,Rina,48,Sumatera Selatan,2024-12-04,94rina@example.com,828801022,1,293,False,2,14102000,7051000.0,58,26.0,2,2025-06-06
CUST0638,Utama,50,Nusa Tenggara Barat,2025-05-10,hasanahokto@example.org,815295768,1,136,True,4,35272000,8818000.0,125,35.0,4,2025-09-17
CUST0639,Damar,43,Jambi,2024-02-16,damar_13@example.com,899735272,1,585,True,6,42551000,7091833.33,158,26.5,6,2025-02-20
CUST0640,Prakosa,53,Jawa Tengah,2023-09-26,prakosa_11@example.com,8974622595,1,728,True,6,36445000,6074166.67,115,17.17,6,2025-01-07
CUST0641,Jagaraga,60,unknown,2023-10-07,107jagaraga@example.com,8990445119,1,717,True,5,54695000,10939000.0,175,33.0,5,2025-06-14
CUST0642,Dina,19,Sulawesi Barat,2024-06-08,dina54@example.com,802910809000,1,472,False,3,32226000,10742000.0,86,19.67,3,2025-06-16
CUST0643,Kemal,18,Jawa Barat,2025-07-23,923kemal@example.com,883034661,1,62,True,7,103944000,14849142.86,219,15.29,7,2025-09-18
CUST0644,Genta,53,Jawa Barat,2024-12-09,genta_14@example.com,88375011629,1,288,False,12,69024000,5752000.0,359,24.08,12,2025-07-30
CUST0645,Citra,53,Maluku,2024-12-12,citra_23@example.com,89832362663,0,285,False,2,4937000,2468500.0,21,46.5,2,2025-01-26
CUST0646,Rafi,42,Maluku Utara,2024-08-23,emin81@example.org,87520182694,0,396,True,4,10724000,2681000.0,77,20.75,4,2025-02-18
CUST0647,Upik,20,Sulawesi Selatan,2025-03-21,faizah37@example.net,823077372,1,186,True,1,5148000,5148000.0,36,21.0,1,2025-03-27
CUST0648,Lidya,48,DKI Jakarta,2025-04-22,uwaisjamil@example.com,83566634506,1,154,False,7,50873000,7267571.43,209,15.0,7,2025-09-03
CUST0649,Caturangga,42,Nusa Tenggara Timur,2024-02-15,padmasariganjaran@example.net,842940543,1,586,True,15,84296000,5619733.33,338,19.87,15,2025-07-02
CUST0650,Edi,33,unknown,2023-11-10,66edi@example.com,823265292645,1,683,True,6,61117000,10186166.67,199,30.83,6,2025-02-16
CUST0651,Karsa,51,Sulawesi Utara,2024-01-01,karsa639@example.com,81101529747,1,631,True,4,37669000,9417250.0,101,31.75,4,2025-04-14
CUST0652,Jatmiko,28,Kalimantan Tengah,2024-04-19,ika39@example.net,839344864,1,522,True,9,62303000,6922555.56,258,26.0,9,2025-05-07
CUST0653,Salimah,32,Lampung,2025-02-04,salimah_81@example.com,844492489852,0,231,False,1,5194000,5194000.0,14,10.0,1,2025-08-29
CUST0654,Empluk,48,Banten,2024-07-05,bagas61@example.org,816856958,0,445,True,11,29008000,2637090.91,123,22.73,11,2025-06-28
CUST0655,Galak,25,DKI Jakarta,2025-03-20,galak873@example.com,814018461,0,187,True,15,47234000,3148933.33,190,20.33,15,2025-07-02
CUST0656,Damar,58,Nusa Tenggara Barat,2025-06-26,mustofa35@example.com,85527810726,1,89,True,11,83370000,7579090.91,257,22.18,11,2025-09-04
CUST0657,Kartika,24,Jawa Barat,2025-07-15,salwa82@example.com,888762476,1,70,False,8,75584000,9448000.0,237,23.5,8,2025-09-17
CUST0658,Jagaraga,56,DI Yogyakarta,2025-04-02,fujiatidaryani@example.com,86284863979,0,174,True,15,48973000,3264866.67,209,24.13,15,2025-09-15
CUST0659,Gaiman,50,Gorontalo,2024-09-30,gaiman_38@example.com,843988791,1,358,True,10,101607000,10160700.0,288,22.5,10,2025-04-09
CUST0660,Ade,30,Papua,2024-02-02,978ade@example.com,82838046583,0,599,False,9,35380000,3931111.11,110,31.44,9,2025-09-10
CUST0662,Gada,47,Kalimantan Selatan,2024-10-21,gada939@example.com,839506973293,1,337,True,12,106043000,8836916.67,330,18.83,12,2025-07-12
CUST0663,Melinda,42,Jawa Timur,2025-01-12,989melinda@example.com,8605603918,1,254,False,6,63048000,10508000.0,184,26.0,6,2025-01-13
CUST0664,Michelle,25,Kalimantan Selatan,2025-03-26,408michelle@example.com,837828266,1,181,False,6,44791000,7465166.67,144,32.67,6,2025-08-13
CUST0665,Prakosa,50,Papua,2025-07-12,humaira13@example.net,879933014807,0,73,True,15,59609000,3973933.33,242,27.47,15,2025-09-23
CUST0666,Jaiman,63,Gorontalo,2025-03-25,swahyuni@example.net,8468511994,1,182,True,4,16516000,4129000.0,76,30.75,4,2025-08-17
CUST0667,Balijan,25,Gorontalo,2024-11-27,ksuryatmi@example.net,874544345358,1,300,True,13,83616000,6432000.0,345,25.08,13,2025-05-04
CUST0668,Ajimat,60,Sulawesi Utara,2024-05-27,ajimat722@example.com,883294231,1,484,True,8,57264000,7158000.0,193,28.25,8,2025-06-28
CUST0669,Dalimin,31,Kalimantan Timur,2023-11-15,ssantoso@example.net,8894840598,0,678,True,5,13326000,2665200.0,52,16.8,5,2025-05-18
CUST0670,Bakti,36,Lampung,2025-09-18,bakti_14@example.com,81997368461,1,5,True,14,160568000,11469142.86,387,28.29,14,2025-09-24
CUST0671,Ismail,40,Kepulauan Bangka Belitung,2024-03-08,ismail168@example.com,8283514490,1,564,True,1,6600000,6600000.0,22,10.0,1,2025-03-16
CUST0672,Kartika,38,Riau,2024-01-30,xpratiwi@example.net,806240356,1,602,False,1,6280000,6280000.0,20,35.0,1,2024-11-12
CUST0673,Pia,30,Bengkulu,2024-02-28,oktavianihartaka@example.net,8243723031,0,573,False,12,42875000,3572916.67,158,34.83,12,2025-09-20
CUST0674,Vicky,53,Sumatera Selatan,2024-09-09,vicky_20@example.com,848677025,1,379,False,8,56294000,7036750.0,177,26.88,8,2025-02-23
CUST0675,Saka,29,Aceh,2024-12-20,gandirahayu@example.org,89549132065,1,277,True,6,28138000,4689666.67,155,20.0,6,2025-04-04
CUST0676,Mila,64,Sumatera Barat,2024-08-30,mila966@example.com,81965795730,1,389,False,9,78811000,8756777.78,237,20.33,9,2025-06-20
CUST0677,Gawati,60,Sumatera Selatan,2024-10-03,wibisonoedi@example.org,836399186101,1,355,False,1,11913000,11913000.0,33,6.0,1,2025-03-09
CUST0678,Halima,42,Nusa Tenggara Barat,2025-04-28,iuwais@example.net,843115878464,1,148,False,7,99567000,14223857.14,199,22.14,7,2025-08-19
CUST0680,Tania,52,Kalimantan Selatan,2024-09-06,galionowasita@example.net,85024295384,0,382,False,13,43604000,3354153.85,224,18.15,13,2025-08-31
CUST0681,Gina,34,DI Yogyakarta,2025-09-04,mandasarihasta@example.com,886383735430,0,19,False,6,12666000,2111000.0,60,25.17,6,2025-09-22
CUST0682,Agnes,30,Sulawesi Tengah,2025-03-10,jagapatiwasita@example.com,802302768,1,197,False,14,117818000,8415571.43,328,22.29,14,2025-09-12
CUST0683,Aisyah,21,unknown,2025-02-11,agusadriansyah@example.net,86445039754,1,224,False,6,63505000,10584166.67,182,13.67,6,2025-08-24
CUST0684,Zamira,20,Nusa Tenggara Barat,2024-01-03,863zamira@example.com,814042975117,1,629,False,2,10567000,5283500.0,43,20.0,2,2025-03-07
CUST0685,Jaiman,42,Sulawesi Selatan,2024-08-11,jaiman538@example.com,818103569,1,408,True,12,77522000,6460166.67,321,23.5,12,2025-05-19
CUST0686,Slamet,42,Gorontalo,2024-02-28,144slamet@example.com,825675276374,1,573,True,9,59882000,6653555.56,256,23.44,9,2025-08-03
CUST0687,Viktor,31,DKI Jakarta,2025-01-12,mandalajasmani@example.com,816703639,1,254,True,9,130199000,14466555.56,241,21.11,9,2025-08-21
CUST0688,Jaga,36,Papua Barat,2024-11-22,wasishutagalung@example.org,8001846038,0,305,True,6,27396000,4566000.0,99,25.83,6,2025-08-13
CUST0689,Wahyu,55,Kalimantan Tengah,2024-07-20,wahyu_93@example.com,882315176,1,430,True,15,133505000,8900333.33,387,22.47,15,2025-06-05
CUST0690,Clara,18,Gorontalo,2024-02-16,clara_1@example.com,88870646610,1,585,False,13,88619000,6816846.15,274,18.38,13,2025-03-14
CUST0691,Elvina,32,Sulawesi Utara,2024-08-04,443elvina@example.com,84736764699,1,415,False,4,25327000,6331750.0,141,21.5,4,2025-03-19
CUST0692,Kasiyah,18,Jambi,2024-04-13,865kasiyah@example.com,869825404,1,528,False,5,39430000,7886000.0,147,27.6,5,2025-03-28
CUST0693,Cakrabirawa,27,Banten,2025-02-18,asaragih@example.net,895774125,0,217,True,8,25798000,3224750.0,79,19.5,8,2025-07-22
CUST0694,Adiarja,44,Papua Barat,2025-06-23,adiarja_50@example.com,804009508,0,92,True,15,62709000,4180600.0,206,23.53,15,2025-09-21
CUST0695,Putu,19,Jambi,2025-08-15,573putu@example.com,807729943,1,39,True,11,72582000,6598363.64,278,20.45,11,2025-09-24
CUST0696,Melinda,65,Jambi,2024-01-05,sinagamahesa@example.org,82287594507,1,627,False,15,132975000,8865000.0,459,19.73,15,2025-07-23
CUST0697,Eka,53,Bali,2025-09-01,eka_40@example.com,8160778839,1,22,True,3,27024000,9008000.0,79,22.0,3,2025-09-22
CUST0698,Fathonah,49,Bengkulu,2025-08-31,rajatabakianto@example.org,828083699871,1,23,False,13,81828000,6294461.54,303,22.46,13,2025-09-22
CUST0699,Yoga,45,Kalimantan Timur,2024-04-26,kawayadongoran@example.com,895059196381,1,515,True,13,127317000,9793615.38,317,25.31,13,2025-03-20
CUST0700,Leo,50,Kepulauan Riau,2024-07-19,asmadimegantara@example.com,867258473818,0,431,True,6,13609000,2268166.67,89,19.17,6,2025-03-07
CUST0701,Padma,56,Sulawesi Barat,2025-05-02,937padma@example.com,84110152654,1,144,False,8,95557000,11944625.0,198,24.88,8,2025-09-23
CUST0702,Hana,20,Jawa Tengah,2025-01-03,hana611@example.com,853585286,1,263,False,10,57522000,5752200.0,237,30.8,10,2025-08-16
CUST0703,Maryadi,51,Jambi,2024-04-13,maryadi_37@example.com,815004463,1,528,True,13,122649000,9434538.46,307,20.69,13,2025-08-16
CUST0704,Talia,52,DKI Jakarta,2024-03-23,putu80@example.org,808950494,0,549,False,3,9319000,3106333.33,25,20.0,3,2025-03-01
CUST0705,Karen,37,Jawa Timur,2024-08-10,535karen@example.com,846176015737,1,409,False,11,109012000,9910181.82,319,24.09,11,2025-09-08
CUST0706,Carla,42,Lampung,2024-04-11,carla92@example.com,88670205486,1,530,False,10,79327000,7932700.0,294,21.7,10,2025-08-14
CUST0707,Waluyo,38,Sumatera Utara,2024-04-17,mtamba@example.com,826168202128,0,524,True,8,19880000,2485000.0,120,18.75,8,2025-09-06
CUST0708,Safina,47,unknown,2024-02-04,bambang52@example.net,839301635,1,597,False,7,106716000,15245142.86,201,25.14,7,2025-07-30
CUST0709,Elisa,62,Kalimantan Barat,2024-12-04,iswahyudimartaka@example.net,883761055,1,293,False,5,28175000,5635000.0,104,21.6,5,2025-03-14
CUST0710,Cagak,33,Sumatera Barat,2025-08-05,532cagak@example.com,834728012,1,49,True,9,69598000,7733111.11,210,21.0,9,2025-09-23
CUST0711,Putri,32,Papua Barat,2025-08-28,23putri@example.com,84579835662,1,26,False,4,42772000,10693000.0,101,31.75,4,2025-09-12
CUST0712,Panca,60,Riau,2025-07-02,ihutagalung@example.com,81112062265,1,83,True,2,18648000,9324000.0,54,39.0,2,2025-09-17
CUST0713,Harjasa,47,Bali,2025-02-22,mahendragina@example.org,886567232085,1,213,True,11,86779000,7889000.0,292,26.91,11,2025-09-13
CUST0714,Nilam,21,Kalimantan Timur,2025-05-09,rafidhutasoit@example.net,80874483732,1,137,False,9,81909000,9101000.0,294,24.67,9,2025-09-17
CUST0715,Jane,26,Papua Barat,2024-02-13,jane_31@example.com,876381976,1,588,False,11,76451000,6950090.91,275,27.27,11,2025-06-07
CUST0716,Kiandra,57,DI Yogyakarta,2025-04-02,241kiandra@example.com,84780209256,1,174,False,9,85721000,9524555.56,208,23.56,9,2025-09-22
CUST0717,Dewi,42,Jambi,2024-06-13,anggriawanasmadi@example.org,817589292209,1,467,False,14,84888000,6063428.57,346,31.36,14,2025-05-31
CUST0718,Azalea,40,Jambi,2024-12-23,handayanigandi@example.com,856761900032,1,274,False,2,12791000,6395500.0,56,23.5,2,2025-02-13
CUST0719,Farhunnisa,45,Kalimantan Timur,2024-09-10,pertiwiumaya@example.net,826855119118,0,378,False,2,3023000,1511500.0,27,15.0,2,2025-01-12
CUST0720,Caturangga,21,Nusa Tenggara Barat,2025-06-10,utamiciaobella@example.org,8835787473,1,105,True,10,90711000,9071100.0,269,26.3,10,2025-09-20
CUST0721,Yessi,28,Jawa Tengah,2025-02-21,kuswandaridalima@example.net,851615395,0,214,False,4,20546000,5136500.0,75,27.25,4,2025-05-16
CUST0722,Asirwada,42,Kepulauan Bangka Belitung,2023-11-13,umegantara@example.net,881691858,1,680,True,7,58606000,8372285.71,220,20.29,7,2025-06-17
CUST0723,Cemani,51,Kepulauan Riau,2025-09-15,opungsantoso@example.org,86797399916,0,8,True,11,26483000,2407545.45,123,23.18,11,2025-09-23
CUST0724,Ayu,42,Sulawesi Selatan,2025-03-05,pastuti@example.net,842274101,1,202,False,12,67997000,5666416.67,260,24.58,12,2025-07-15
CUST0725,Umaya,47,Banten,2024-05-17,wijayaviman@example.net,8417551424,1,494,True,1,3570000,3570000.0,35,26.0,1,2025-02-26
CUST0726,Irma,31,Kepulauan Riau,2024-04-26,irma_29@example.com,808725645621,0,515,False,12,55617000,4634750.0,240,24.75,12,2025-03-14
CUST0727,Kamila,21,Jawa Barat,2025-06-20,putri22@example.org,8071931616,1,95,False,5,55064000,11012800.0,160,11.6,5,2025-08-11
